customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket,risk_flag,risk_catagory,vintage_days,utilization
1597,48,142999,West,Savings,Mortgage,2020-02-05,682494,20,47467,281342,Delinquent,0-30,good,low,2271,2.425851810252291
1598,40,196832,North,Savings,Personal Loan,2021-02-24,93770,0,18934,261533,Current,Current,good,low,1886,0.3585398400966608
1599,51,177437,East,Loan,Credit Card,2019-01-22,62808,20,2654,411357,Delinquent,0-30,good,low,2650,0.1526848941430436
1600,52,183789,East,Savings,Credit Card,2019-07-20,232157,20,5815,64171,Delinquent,0-30,good,low,2471,3.617786850758131
1601,58,50767,East,Current,Auto Loan,2017-09-14,233294,0,35116,259785,Current,Current,good,low,3145,0.8980272148122486
1602,23,91683,North,Current,Credit Card,2020-05-28,788873,0,31522,396824,Current,Current,good,low,2158,1.987966957643691
1603,37,151362,South,Loan,Credit Card,2021-12-01,510011,35,15256,424476,Delinquent,30-60,good,medium,1606,1.2015072701401257
1604,63,174450,West,Loan,Credit Card,2018-11-11,286475,10,1105,179463,Delinquent,0-30,good,low,2722,1.5962900430729454
1605,40,95654,East,Loan,Mortgage,2024-10-13,505443,70,3221,391307,Charged-off,60-90,bad,High,559,1.2916789119540413
1606,51,46520,North,Savings,Auto Loan,2022-09-21,139646,120,35583,44462,Charged-off,90+,bad,High,1312,3.140794386217444
1607,29,142375,North,Current,Personal Loan,2017-07-22,446783,120,43595,285590,Charged-off,90+,bad,High,3199,1.564421023145068
1608,43,180140,North,Savings,Mortgage,2022-03-02,425518,0,29764,52766,Current,Current,good,low,1515,8.064245915930712
1609,52,107862,North,Savings,Auto Loan,2022-11-19,643946,70,6031,221069,Charged-off,60-90,bad,High,1253,2.912873356282428
1610,44,166030,East,Savings,Mortgage,2022-02-26,582463,0,28320,230819,Current,Current,good,low,1519,2.523462106672328
1611,29,134855,South,Credit Card,Mortgage,2018-11-23,122437,0,9609,441740,Current,Current,good,low,2710,0.2771698284058496
1612,50,109798,East,Loan,Mortgage,2022-09-25,496560,0,13836,460848,Current,Current,good,low,1308,1.0774919279241746
1613,41,120582,South,Loan,Mortgage,2023-01-03,293305,70,8109,490257,Charged-off,60-90,bad,High,1208,0.598267847271941
1614,43,54085,North,Savings,Personal Loan,2017-04-10,460535,0,47626,48249,Current,Current,good,low,3302,9.544964662480051
1615,48,38329,West,Credit Card,Mortgage,2019-07-17,630690,20,25093,85293,Delinquent,0-30,good,low,2474,7.39439344377616
1616,26,192728,East,Credit Card,Mortgage,2023-09-27,788123,20,15080,358771,Delinquent,0-30,good,low,941,2.1967299475152675
1617,40,85913,East,Savings,Auto Loan,2021-05-25,325119,35,32999,82545,Delinquent,30-60,good,medium,1796,3.93868798836998
1618,35,194671,South,Credit Card,Credit Card,2019-05-13,172409,10,7772,240674,Delinquent,0-30,good,low,2539,0.7163590583112426
1619,47,184635,East,Loan,Personal Loan,2020-08-23,240108,0,33875,333751,Current,Current,good,low,2071,0.7194225635278996
1620,55,174651,South,Loan,Personal Loan,2022-01-11,757374,10,41344,455674,Delinquent,0-30,good,low,1565,1.6620961476845288
1621,41,113469,West,Credit Card,Personal Loan,2022-04-18,41520,20,8588,157557,Delinquent,0-30,good,low,1468,0.263523677145414
1622,60,114929,West,Loan,Credit Card,2018-10-31,403858,0,36032,438253,Current,Current,good,low,2733,0.9215179359867474
1623,32,69821,West,Loan,Mortgage,2024-11-07,76284,0,4286,407779,Current,Current,good,low,534,0.1870719188580088
1624,42,188493,East,Credit Card,Personal Loan,2019-08-14,387343,120,43865,404051,Charged-off,90+,bad,High,2446,0.9586487844356282
1625,25,127436,North,Current,Personal Loan,2024-01-19,343951,35,34655,222083,Delinquent,30-60,good,medium,827,1.548749791744528
1626,21,36732,West,Loan,Personal Loan,2018-02-19,387300,0,46531,225535,Current,Current,good,low,2987,1.7172500942204092
1627,61,162031,East,Loan,Auto Loan,2022-04-06,731972,35,15513,93967,Delinquent,30-60,good,medium,1480,7.7896708418913025
1628,48,169258,North,Savings,Personal Loan,2017-08-24,476079,20,33260,192128,Delinquent,0-30,good,low,3166,2.4779261742171887
1629,23,145444,South,Current,Credit Card,2022-07-03,178960,0,33125,494964,Current,Current,good,low,1392,0.3615616489280028
1630,52,199450,West,Credit Card,Personal Loan,2023-07-28,326100,0,40229,406827,Current,Current,good,low,1002,0.8015692173823271
1631,58,157522,North,Current,Mortgage,2018-04-17,786786,0,16838,69974,Current,Current,good,low,2930,11.24397633406694
1632,32,83180,South,Current,Credit Card,2020-09-04,532765,50,13366,304521,Delinquent,30-60,good,medium,2059,1.7495180956321568
1633,26,44795,East,Credit Card,Personal Loan,2019-02-07,386771,10,20165,131546,Delinquent,0-30,good,low,2634,2.9401958250345888
1634,56,88215,West,Savings,Credit Card,2025-03-14,473827,0,37614,444174,Current,Current,good,low,407,1.0667598733829535
1635,41,77999,North,Credit Card,Auto Loan,2024-03-08,185627,0,29621,282708,Current,Current,good,low,778,0.6566032797090992
1636,46,137341,East,Credit Card,Personal Loan,2018-03-28,71803,0,9244,238386,Current,Current,good,low,2950,0.3012047687364191
1637,23,39392,West,Credit Card,Personal Loan,2017-04-01,739263,10,19150,102288,Delinquent,0-30,good,low,3311,7.227270061004224
1638,22,134607,South,Credit Card,Auto Loan,2018-11-27,313667,70,14231,343780,Charged-off,60-90,bad,High,2706,0.912406190005236
1639,63,64833,North,Current,Personal Loan,2018-01-27,372007,20,40306,153234,Delinquent,0-30,good,low,3010,2.427705339546054
1640,29,151387,West,Current,Personal Loan,2018-10-25,600352,0,1238,382116,Current,Current,good,low,2739,1.5711249986914968
1641,58,145434,North,Current,Personal Loan,2024-02-21,301712,10,32690,188153,Delinquent,0-30,good,low,794,1.6035460502888608
1642,61,38594,North,Loan,Personal Loan,2021-09-05,261935,0,16397,174181,Current,Current,good,low,1693,1.503809255888989
1643,37,127909,East,Credit Card,Personal Loan,2023-10-28,588578,0,34355,226269,Current,Current,good,low,910,2.6012312778153435
1644,41,116007,West,Savings,Personal Loan,2020-11-21,153563,50,27677,272339,Delinquent,30-60,good,medium,1981,0.5638670921168103
1645,41,142650,East,Credit Card,Credit Card,2020-05-06,496078,70,40637,301872,Charged-off,60-90,bad,High,2180,1.6433388986060318
1646,63,190389,East,Loan,Auto Loan,2024-09-14,718693,0,32515,415835,Current,Current,good,low,588,1.7283129125734966
1647,61,140718,West,Loan,Mortgage,2021-02-10,746259,10,17164,318522,Delinquent,0-30,good,low,1900,2.3428805545613804
1648,55,177055,South,Current,Auto Loan,2017-03-31,158346,0,17123,224080,Current,Current,good,low,3312,0.7066494109246697
1649,54,173302,South,Savings,Personal Loan,2023-04-09,789448,10,49500,458647,Delinquent,0-30,good,low,1112,1.7212540363285926
1650,23,60920,West,Current,Auto Loan,2025-02-02,798024,35,20906,346063,Delinquent,30-60,good,medium,447,2.306007865619844
1651,40,59719,South,Loan,Auto Loan,2017-12-14,328575,35,8752,119606,Delinquent,30-60,good,medium,3054,2.747144792067288
1652,42,86330,West,Savings,Credit Card,2018-02-04,433850,0,27345,325941,Current,Current,good,low,3002,1.3310691198713878
1653,44,66817,North,Savings,Personal Loan,2017-01-22,521014,50,39220,208821,Delinquent,30-60,good,medium,3380,2.495026841170189
1654,63,43000,East,Savings,Auto Loan,2018-11-26,374523,35,48226,320331,Delinquent,30-60,good,medium,2707,1.1691750095994455
1655,49,130201,South,Savings,Mortgage,2020-08-05,144178,0,5672,106240,Current,Current,good,low,2089,1.3570971385542168
1656,32,30979,East,Credit Card,Auto Loan,2018-05-25,160656,20,33914,385052,Delinquent,0-30,good,low,2892,0.4172319582809594
1657,55,142608,North,Loan,Personal Loan,2019-05-18,47189,120,43449,177373,Charged-off,90+,bad,High,2534,0.266043873644805
1658,43,46460,East,Loan,Mortgage,2017-04-04,325434,35,38870,394579,Delinquent,30-60,good,medium,3308,0.8247625950696819
1659,34,113996,South,Savings,Credit Card,2024-03-04,576365,10,36849,290940,Delinquent,0-30,good,low,782,1.981044201553585
1660,51,50286,North,Current,Credit Card,2024-01-16,378824,0,46992,98953,Current,Current,good,low,830,3.828322536961992
1661,59,39235,West,Credit Card,Auto Loan,2017-09-22,117586,0,13278,163010,Current,Current,good,low,3137,0.7213422489417827
1662,44,31824,South,Savings,Personal Loan,2022-05-19,478475,50,41256,119359,Delinquent,30-60,good,medium,1437,4.008704831642357
1663,60,131791,South,Loan,Mortgage,2023-05-07,440870,0,31562,276206,Current,Current,good,low,1084,1.5961637328660492
1664,54,115443,South,Loan,Auto Loan,2023-11-08,434130,50,29306,288584,Delinquent,30-60,good,medium,899,1.5043453552518504
1665,59,28781,East,Savings,Personal Loan,2025-02-02,651420,50,16130,158195,Delinquent,30-60,good,medium,447,4.117829261354657
1666,36,66920,North,Current,Auto Loan,2022-01-16,116328,20,23894,434963,Delinquent,0-30,good,low,1560,0.2674434377176909
1667,21,99924,West,Current,Mortgage,2019-04-03,734896,0,7439,129081,Current,Current,good,low,2579,5.693293358433851
1668,42,158129,South,Credit Card,Mortgage,2024-04-27,585164,35,43602,157607,Delinquent,30-60,good,medium,728,3.712804634311928
1669,34,136179,South,Current,Auto Loan,2022-10-05,608313,35,47337,432592,Delinquent,30-60,good,medium,1298,1.406204922883456
1670,55,107770,North,Credit Card,Personal Loan,2017-02-08,637144,20,48579,289838,Delinquent,0-30,good,low,3363,2.198276278472802
1671,34,69867,South,Current,Mortgage,2017-01-25,540115,70,35662,109725,Charged-off,60-90,bad,High,3377,4.922442469810891
1672,23,40878,West,Current,Auto Loan,2018-04-13,609867,0,15465,379566,Current,Current,good,low,2934,1.6067482335087968
1673,26,34423,North,Credit Card,Auto Loan,2019-07-13,106947,50,25730,231636,Delinquent,30-60,good,medium,2478,0.4617028441174947
1674,31,191196,South,Credit Card,Credit Card,2017-07-08,508936,50,10423,298039,Delinquent,30-60,good,medium,3213,1.707615446300652
1675,57,126997,West,Savings,Auto Loan,2022-02-16,601572,35,29891,385198,Delinquent,30-60,good,medium,1529,1.561721504265339
1676,47,127858,South,Credit Card,Auto Loan,2018-10-28,532630,70,44366,478554,Charged-off,60-90,bad,High,2736,1.1129987420437402
1677,49,123653,South,Credit Card,Personal Loan,2017-12-17,85257,35,27488,428818,Delinquent,30-60,good,medium,3051,0.1988186130246398
1678,31,103707,East,Current,Personal Loan,2020-10-04,469399,35,20239,39779,Delinquent,30-60,good,medium,2029,11.800170944468189
1679,22,135888,North,Savings,Auto Loan,2024-04-21,101017,70,33564,457419,Charged-off,60-90,bad,High,734,0.2208412855609408
1680,32,89530,West,Current,Auto Loan,2020-11-05,712212,0,15159,334615,Current,Current,good,low,1997,2.1284521016690823
1681,44,79378,East,Current,Personal Loan,2022-05-26,405888,0,34065,466487,Current,Current,good,low,1430,0.8700949865698294
1682,44,84019,East,Loan,Auto Loan,2024-01-29,498204,70,19858,237134,Charged-off,60-90,bad,High,817,2.1009387097590397
1683,53,166402,North,Credit Card,Mortgage,2025-02-18,574525,20,28288,47661,Delinquent,0-30,good,low,431,12.054405069134091
1684,38,114325,North,Savings,Credit Card,2018-02-15,86834,0,12868,484272,Current,Current,good,low,2991,0.1793083225955661
1685,60,163106,West,Credit Card,Mortgage,2019-10-24,792443,0,41532,291389,Current,Current,good,low,2375,2.7195364272501705
1686,41,82879,North,Credit Card,Mortgage,2023-09-04,292731,0,10105,351989,Current,Current,good,low,964,0.8316481480955371
1687,42,118525,North,Current,Credit Card,2021-03-26,45354,70,37149,292410,Charged-off,60-90,bad,High,1856,0.1551041346055196
1688,39,134557,South,Loan,Personal Loan,2017-12-24,151447,0,38409,106983,Current,Current,good,low,3044,1.4156174345456756
1689,22,164907,East,Credit Card,Personal Loan,2019-06-30,504102,0,29278,499536,Current,Current,good,low,2491,1.009140482367637
1690,37,46986,East,Current,Personal Loan,2020-03-13,518377,0,45546,419619,Current,Current,good,low,2234,1.2353515927543797
1691,60,69696,South,Loan,Personal Loan,2017-08-27,384235,0,19555,226002,Current,Current,good,low,3163,1.7001398217714887
1692,24,95570,East,Savings,Auto Loan,2021-01-23,762094,35,13577,123786,Delinquent,30-60,good,medium,1918,6.1565443588127895
1693,30,75409,East,Loan,Credit Card,2021-04-20,376419,50,44025,459681,Delinquent,30-60,good,medium,1831,0.8188700424859848
1694,63,68049,North,Savings,Personal Loan,2025-02-18,92968,20,8739,298978,Delinquent,0-30,good,low,431,0.3109526453451424
1695,34,85814,South,Savings,Auto Loan,2018-05-19,365955,70,25049,280840,Charged-off,60-90,bad,High,2898,1.3030729240848882
1696,34,44101,South,Loan,Auto Loan,2024-08-03,567346,20,20064,432193,Delinquent,0-30,good,low,630,1.3127144585867887
1697,46,138150,South,Savings,Personal Loan,2023-04-03,755220,35,8672,179133,Delinquent,30-60,good,medium,1118,4.215973606203212
1698,31,47025,South,Loan,Personal Loan,2020-12-27,645143,0,27637,445114,Current,Current,good,low,1945,1.4493882466064874
1699,45,174750,West,Savings,Credit Card,2020-12-03,254747,50,45812,186048,Delinquent,30-60,good,medium,1969,1.3692541709666324
1700,51,185055,North,Loan,Personal Loan,2017-01-17,762731,0,31726,55209,Current,Current,good,low,3385,13.815338078936405
1701,51,154627,East,Credit Card,Personal Loan,2018-03-08,510352,0,23147,430034,Current,Current,good,low,2970,1.186771278550068
1702,51,191226,West,Loan,Auto Loan,2018-06-19,467421,10,40646,120810,Delinquent,0-30,good,low,2867,3.869058852743978
1703,63,70934,South,Credit Card,Auto Loan,2024-11-04,213985,0,36488,338441,Current,Current,good,low,537,0.6322667761884642
1704,56,122870,West,Current,Personal Loan,2024-12-29,629271,70,38052,280037,Charged-off,60-90,bad,High,482,2.24709949042448
1705,45,82183,North,Loan,Personal Loan,2019-04-09,361941,70,27244,191423,Charged-off,60-90,bad,High,2573,1.8907915976659024
1706,51,112602,North,Loan,Auto Loan,2023-04-06,468398,0,46827,46798,Current,Current,good,low,1115,10.008932005641269
1707,43,139998,East,Loan,Credit Card,2021-02-04,81791,10,31827,79531,Delinquent,0-30,good,low,1906,1.0284165922721955
1708,62,105895,East,Loan,Auto Loan,2022-07-11,607310,70,39643,391227,Charged-off,60-90,bad,High,1384,1.552321286618766
1709,34,31535,South,Loan,Mortgage,2024-10-04,500806,0,42171,269237,Current,Current,good,low,568,1.860093523549884
1710,37,160296,South,Loan,Personal Loan,2024-07-25,595390,95,15016,231537,Charged-off,90+,bad,High,639,2.571468059100705
1711,26,140777,East,Savings,Mortgage,2022-09-07,740017,0,47072,149527,Current,Current,good,low,1326,4.9490526794491965
1712,25,100357,South,Credit Card,Credit Card,2025-03-13,741740,0,21607,89051,Current,Current,good,low,408,8.329384285409484
1713,39,47027,East,Loan,Mortgage,2019-10-31,389906,0,41591,216822,Current,Current,good,low,2368,1.798276927618046
1714,58,83782,East,Current,Personal Loan,2024-08-01,286310,0,27473,186722,Current,Current,good,low,632,1.5333490429622647
1715,63,42348,East,Current,Credit Card,2021-08-28,50916,0,31480,21154,Current,Current,good,low,1701,2.406920676940531
1716,32,159909,South,Savings,Auto Loan,2020-10-06,589431,0,29021,168493,Current,Current,good,low,2027,3.4982521529084294
1717,55,82686,South,Credit Card,Mortgage,2019-05-01,574660,70,11713,482589,Charged-off,60-90,bad,High,2551,1.1907855338600757
1718,35,161877,South,Current,Credit Card,2024-02-18,57458,120,4672,261471,Charged-off,90+,bad,High,797,0.2197490352658612
1719,56,81534,North,Current,Auto Loan,2018-03-21,637556,0,29972,146946,Current,Current,good,low,2957,4.338709457896098
1720,42,198591,East,Savings,Mortgage,2019-05-20,367532,0,11282,318258,Current,Current,good,low,2532,1.15482407355039
1721,33,104392,North,Current,Personal Loan,2018-09-30,6384,20,24891,314579,Delinquent,0-30,good,low,2764,0.0202937894773649
1722,34,95191,East,Credit Card,Auto Loan,2024-05-03,127982,10,2776,385413,Delinquent,0-30,good,low,722,0.3320645645061272
1723,26,85001,East,Credit Card,Credit Card,2018-04-02,361461,35,9893,238016,Delinquent,30-60,good,medium,2945,1.5186416039257864
1724,31,115025,South,Credit Card,Auto Loan,2017-04-10,291304,0,8083,126138,Current,Current,good,low,3302,2.3094071572404826
1725,50,40134,South,Savings,Personal Loan,2021-06-16,744595,10,9301,138748,Delinquent,0-30,good,low,1774,5.36652780580621
1726,23,192999,West,Savings,Mortgage,2025-02-26,785366,0,14390,446941,Current,Current,good,low,423,1.7572028522780412
1727,29,30879,North,Current,Auto Loan,2020-10-10,718560,95,9399,405996,Charged-off,90+,bad,High,2023,1.7698696538882157
1728,35,187688,North,Credit Card,Credit Card,2019-03-06,196452,70,28428,258018,Charged-off,60-90,bad,High,2607,0.7613887403204428
1729,27,123848,West,Loan,Personal Loan,2022-09-30,323880,0,19321,309800,Current,Current,good,low,1303,1.0454486765655262
1730,24,128270,East,Credit Card,Credit Card,2024-06-01,257159,0,17341,319369,Current,Current,good,low,693,0.8052096477742048
1731,52,131244,South,Loan,Credit Card,2023-06-12,482561,35,47816,37749,Delinquent,30-60,good,medium,1048,12.783411481098836
1732,32,71972,West,Savings,Credit Card,2019-02-04,72702,0,48235,393100,Current,Current,good,low,2637,0.1849453065377766
1733,45,193552,East,Credit Card,Mortgage,2017-07-04,5233,0,11950,314952,Current,Current,good,low,3217,0.016615230257309
1734,52,150814,North,Loan,Credit Card,2022-01-18,453191,0,12855,60518,Current,Current,good,low,1558,7.488532337486368
1735,35,82994,North,Current,Personal Loan,2017-11-30,130405,50,24282,70515,Delinquent,30-60,good,medium,3068,1.8493228391122456
1736,50,105926,South,Credit Card,Mortgage,2022-02-28,317285,10,36784,147807,Delinquent,0-30,good,low,1517,2.1466168720020025
1737,47,63816,North,Savings,Auto Loan,2023-11-28,633518,0,44434,290368,Current,Current,good,low,879,2.181776228785541
1738,28,84292,South,Credit Card,Personal Loan,2022-03-11,789836,20,32856,190540,Delinquent,0-30,good,low,1506,4.14525034113572
1739,47,126175,South,Loan,Personal Loan,2020-01-10,398272,35,35694,454673,Delinquent,30-60,good,medium,2297,0.8759526076982799
1740,35,59740,North,Loan,Auto Loan,2020-09-09,756034,20,8379,61065,Delinquent,0-30,good,low,2054,12.380807336444771
1741,26,51969,North,Savings,Credit Card,2023-03-30,603274,70,5123,405412,Charged-off,60-90,bad,High,1122,1.488051661026314
1742,53,66920,West,Credit Card,Personal Loan,2020-10-11,721098,50,49912,412843,Delinquent,30-60,good,medium,2022,1.7466639860673427
1743,41,29471,South,Savings,Personal Loan,2021-07-21,118684,95,40755,443147,Charged-off,90+,bad,High,1739,0.2678208359754212
1744,44,96822,East,Savings,Credit Card,2021-04-12,277967,0,36557,108522,Current,Current,good,low,1839,2.5613884742264243
1745,43,37875,West,Credit Card,Credit Card,2024-11-06,558487,95,18399,498652,Charged-off,90+,bad,High,535,1.1199935024826932
1746,60,140157,North,Savings,Personal Loan,2017-01-28,99630,0,17413,71217,Current,Current,good,low,3374,1.3989637305699485
1747,34,88063,East,Current,Mortgage,2022-03-15,146796,50,28239,162603,Delinquent,30-60,good,medium,1502,0.9027877714433312
1748,59,133192,East,Credit Card,Mortgage,2023-06-21,81707,120,18386,433635,Charged-off,90+,bad,High,1039,0.1884234436795923
1749,44,81400,East,Loan,Credit Card,2023-05-27,397470,0,49425,137661,Current,Current,good,low,1064,2.8873101314097678
1750,61,182146,South,Current,Credit Card,2021-01-09,601098,120,3906,57339,Charged-off,90+,bad,High,1932,10.483231308533458
1751,51,97424,South,Loan,Auto Loan,2017-02-10,318238,20,15698,69809,Delinquent,0-30,good,low,3361,4.558695870160008
1752,63,133500,South,Current,Mortgage,2023-07-12,606605,70,36935,280399,Charged-off,60-90,bad,High,1018,2.163363635390996
1753,23,39331,North,Current,Auto Loan,2019-09-07,352134,35,24996,107473,Delinquent,30-60,good,medium,2422,3.276488048160933
1754,41,87397,North,Savings,Mortgage,2023-10-14,293012,35,15088,227300,Delinquent,30-60,good,medium,924,1.2890981082270128
1755,40,177811,West,Credit Card,Personal Loan,2020-09-14,737292,0,43962,77220,Current,Current,good,low,2049,9.547940947940948
1756,48,154274,South,Savings,Personal Loan,2025-02-27,124794,35,41498,33377,Delinquent,30-60,good,medium,422,3.738922012164065
1757,57,126968,South,Loan,Mortgage,2018-03-14,382614,50,25980,473028,Delinquent,30-60,good,medium,2964,0.8088612090616201
1758,25,79505,West,Loan,Credit Card,2024-03-14,351292,0,28044,318792,Current,Current,good,low,772,1.1019473512509723
1759,36,49076,East,Current,Auto Loan,2023-07-27,378053,0,1170,115398,Current,Current,good,low,1003,3.27607930813359
1760,47,151573,East,Credit Card,Auto Loan,2019-03-22,521391,10,4537,148890,Delinquent,0-30,good,low,2591,3.501853717509571
1761,43,98127,South,Savings,Mortgage,2022-07-12,492040,0,8294,287288,Current,Current,good,low,1383,1.712706413076773
1762,52,109082,South,Loan,Auto Loan,2019-02-04,109031,70,32758,99393,Charged-off,60-90,bad,High,2637,1.096968599398348
1763,50,196682,West,Loan,Credit Card,2020-08-14,69575,35,37495,235992,Delinquent,30-60,good,medium,2080,0.2948193159090139
1764,26,143514,South,Credit Card,Personal Loan,2022-09-20,67002,0,49669,398914,Current,Current,good,low,1313,0.1679610141534265
1765,27,40322,East,Current,Credit Card,2023-02-24,64104,0,41122,411961,Current,Current,good,low,1156,0.1556069627950218
1766,35,162369,South,Credit Card,Credit Card,2020-06-21,81421,0,11221,146350,Current,Current,good,low,2134,0.5563443799111718
1767,38,120597,South,Loan,Mortgage,2022-05-28,309479,20,1166,361670,Delinquent,0-30,good,low,1428,0.8556944175629718
1768,61,47706,West,Savings,Auto Loan,2019-07-01,495209,20,23376,258422,Delinquent,0-30,good,low,2490,1.91628034764842
1769,35,62635,West,Savings,Mortgage,2020-11-03,711148,10,22949,88336,Delinquent,0-30,good,low,1999,8.050489041840246
1770,23,126419,South,Savings,Personal Loan,2022-11-20,369009,0,42045,216901,Current,Current,good,low,1252,1.701278463446457
1771,27,76112,East,Current,Mortgage,2025-02-09,589257,20,15610,95203,Delinquent,0-30,good,low,440,6.189479323130573
1772,63,111972,South,Credit Card,Credit Card,2020-05-16,595461,0,26906,129409,Current,Current,good,low,2170,4.601387847831295
1773,54,89566,North,Credit Card,Mortgage,2020-11-09,752331,10,37930,186531,Delinquent,0-30,good,low,1993,4.033275970214066
1774,51,106409,West,Current,Credit Card,2021-09-23,118077,0,11357,211485,Current,Current,good,low,1675,0.5583232853393858
1775,21,119953,North,Savings,Credit Card,2025-01-26,429038,0,47787,269895,Current,Current,good,low,454,1.58964782600641
1776,26,183895,West,Loan,Credit Card,2023-03-31,463226,35,40132,111007,Delinquent,30-60,good,medium,1121,4.172944048573513
1777,50,183095,East,Loan,Personal Loan,2022-05-15,214764,0,29956,169269,Current,Current,good,low,1441,1.2687733725608352
1778,23,66741,East,Credit Card,Auto Loan,2025-03-18,678590,20,37896,322364,Delinquent,0-30,good,low,403,2.1050427467086896
1779,34,79962,East,Savings,Personal Loan,2017-06-04,253326,50,9859,168543,Delinquent,30-60,good,medium,3247,1.5030348338406223
1780,25,84491,West,Loan,Auto Loan,2025-03-13,660564,50,12606,295437,Delinquent,30-60,good,medium,408,2.2358878542633454
1781,63,146441,East,Credit Card,Auto Loan,2023-03-28,783254,20,35678,167027,Delinquent,0-30,good,low,1124,4.689385548444264
1782,43,71787,North,Current,Credit Card,2025-02-04,201636,70,46196,387724,Charged-off,60-90,bad,High,445,0.5200503450908378
1783,47,80643,West,Loan,Personal Loan,2018-10-07,360530,70,42861,115895,Charged-off,60-90,bad,High,2757,3.110833081668752
1784,24,127045,East,Loan,Personal Loan,2017-08-23,648652,35,15552,281691,Delinquent,30-60,good,medium,3167,2.302707576741891
1785,25,52476,South,Current,Credit Card,2019-07-11,652748,0,47815,58030,Current,Current,good,low,2480,11.248457694296054
1786,32,53849,East,Savings,Personal Loan,2020-03-08,700330,0,24314,415554,Current,Current,good,low,2239,1.685292404837879
1787,35,71118,North,Current,Personal Loan,2018-03-23,232391,35,49869,357272,Delinquent,30-60,good,medium,2955,0.650459593810878
1788,53,34522,East,Credit Card,Personal Loan,2020-08-15,253189,0,35045,295962,Current,Current,good,low,2079,0.8554780681303681
1789,46,36023,East,Credit Card,Auto Loan,2019-11-22,274305,120,22630,335589,Charged-off,90+,bad,High,2346,0.8173837640685482
1790,27,110855,West,Loan,Auto Loan,2019-03-21,560796,0,16883,491070,Current,Current,good,low,2592,1.1419879039648115
1791,44,51509,North,Savings,Personal Loan,2022-10-19,419530,20,41281,224450,Delinquent,0-30,good,low,1284,1.869146803296948
1792,40,105696,South,Credit Card,Mortgage,2019-03-21,291527,0,47038,146872,Current,Current,good,low,2592,1.9849052235960565
1793,61,137333,North,Loan,Credit Card,2020-04-15,242925,35,11658,78677,Delinquent,30-60,good,medium,2201,3.0876240832771966
1794,45,165720,North,Credit Card,Personal Loan,2023-06-06,473412,50,23116,357882,Delinquent,30-60,good,medium,1054,1.3228159002129194
1795,40,132751,North,Loan,Auto Loan,2023-04-11,431414,35,21626,233556,Delinquent,30-60,good,medium,1110,1.8471544297727311
1796,37,46187,North,Credit Card,Mortgage,2021-07-15,370084,0,4439,25263,Current,Current,good,low,1745,14.649249891145152
1797,47,193107,South,Savings,Mortgage,2018-07-19,346126,0,6159,450506,Current,Current,good,low,2837,0.7683049726307751
1798,56,37206,West,Savings,Mortgage,2025-01-27,428797,0,31309,143233,Current,Current,good,low,453,2.9937025685421657
1799,55,179668,North,Loan,Credit Card,2021-06-27,551247,0,5739,114654,Current,Current,good,low,1763,4.807917735098645
1800,29,71003,West,Current,Credit Card,2019-05-04,786812,50,39452,260099,Delinquent,30-60,good,medium,2548,3.0250481547410795
1801,49,190982,East,Current,Mortgage,2017-06-19,81783,50,23120,312332,Delinquent,30-60,good,medium,3232,0.2618463686077635
1802,37,71187,North,Savings,Auto Loan,2023-01-31,611973,50,20102,354940,Delinquent,30-60,good,medium,1180,1.7241590127908943
1803,27,123368,West,Current,Personal Loan,2024-02-05,136507,95,8082,284676,Charged-off,90+,bad,High,810,0.4795170650142618
1804,33,32709,South,Credit Card,Mortgage,2017-06-10,40019,20,28546,279680,Delinquent,0-30,good,low,3241,0.1430885297482837
1805,38,61495,East,Current,Personal Loan,2022-03-16,672632,0,31486,304949,Current,Current,good,low,1501,2.2057196449242333
1806,60,177629,North,Savings,Auto Loan,2024-08-10,396816,0,27082,212690,Current,Current,good,low,623,1.8657012553481596
1807,54,106012,North,Credit Card,Mortgage,2020-09-07,584693,10,21477,164600,Delinquent,0-30,good,low,2056,3.552205346294046
1808,31,148620,South,Credit Card,Credit Card,2019-08-09,112348,0,5807,69860,Current,Current,good,low,2451,1.608187804179788
1809,34,122674,South,Savings,Auto Loan,2022-02-13,586503,0,12104,296296,Current,Current,good,low,1532,1.9794496044496044
1810,36,41563,South,Savings,Auto Loan,2018-02-08,608700,10,44917,397813,Delinquent,0-30,good,low,2998,1.5301159087309866
1811,63,144338,South,Savings,Auto Loan,2023-01-08,64077,0,6356,122181,Current,Current,good,low,1203,0.5244432440395806
1812,39,191133,North,Current,Mortgage,2018-01-18,160283,50,38637,43998,Delinquent,30-60,good,medium,3019,3.642961043683804
1813,29,34976,West,Savings,Mortgage,2020-02-13,358077,35,43615,82176,Delinquent,30-60,good,medium,2263,4.357440128504673
1814,49,162716,East,Savings,Credit Card,2019-02-02,296416,50,40930,32275,Delinquent,30-60,good,medium,2639,9.184074360960496
1815,29,199944,West,Loan,Auto Loan,2017-02-28,554232,0,31310,268195,Current,Current,good,low,3343,2.066526221592498
1816,22,120760,West,Current,Personal Loan,2022-05-13,413359,20,11958,31713,Delinquent,0-30,good,low,1443,13.034370762778671
1817,60,118241,East,Current,Personal Loan,2021-05-07,484861,20,45911,381055,Delinquent,0-30,good,low,1814,1.2724173675716104
